ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
PAK,Pakistan,urban,Drinking water,2020,40.16048,32969599.98415,Safely managed service
PAK,Pakistan,total,Drinking water,2020,1.61545,3568400.42646,Surface water
PAK,Pakistan,rural,Drinking water,2020,2.37326,3294036.60838,Surface water
PAK,Pakistan,urban,Drinking water,2020,0.3342,274363.9171,Surface water
PAK,Pakistan,total,Sanitation,2020,13.76622,30408527.91895,Unimproved
PAK,Pakistan,rural,Sanitation,2020,15.17084,21056778.04942,Unimproved
PAK,Pakistan,urban,Sanitation,2020,11.39142,9351743.08901,Unimproved
PAK,Pakistan,total,Drinking water,2020,4.41331,9748658.19507,Unimproved
PAK,Pakistan,rural,Drinking water,2020,5.1746,7182220.73179,Unimproved
PAK,Pakistan,urban,Drinking water,2020,3.12618,2566429.9693,Unimproved
PAN,Panama,total,Sanitation,2020,84.57385,3649165.52576,At least basic
PAN,Panama,rural,Sanitation,2020,65.31626,890170.83152,At least basic
PAN,Panama,urban,Sanitation,2020,93.46487,2758994.53891,At least basic
PAN,Panama,total,Drinking water,2020,94.37254,4071956.30039,At least basic
PAN,Panama,rural,Drinking water,2020,86.32308,1176464.91301,At least basic
PAN,Panama,urban,Drinking water,2020,98.08889,2895491.34116,At least basic
PAN,Panama,total,Sanitation,2020,2.58119,111372.25059,Limited service
PAN,Panama,rural,Sanitation,2020,3.7827,51553.04794,Limited service
PAN,Panama,urban,Sanitation,2020,2.02646,59819.20214,Limited service
PAN,Panama,total,Drinking water,2020,1.87348,80836.34107,Limited service
PAN,Panama,rural,Drinking water,2020,1.79198,24422.25863,Limited service
PAN,Panama,urban,Drinking water,2020,1.91111,56414.08247,Limited service
PAN,Panama,total,Sanitation,2020,4.19323,180928.09443,Open defecation
PAN,Panama,rural,Sanitation,2020,12.19141,166152.1239,Open defecation
PAN,Panama,urban,Sanitation,2020,0.50056,14775.96734,Open defecation
PAN,Panama,total,Drinking water,2020,1.49167,64362.1343,Surface water
PAN,Panama,rural,Drinking water,2020,4.72257,64362.13299,Surface water
PAN,Panama,urban,Drinking water,2020,0,0,Surface water
PAN,Panama,total,Sanitation,2020,8.65173,373302.22898,Unimproved
PAN,Panama,rural,Sanitation,2020,18.70963,254986.48659,Unimproved
PAN,Panama,urban,Sanitation,2020,4.00811,118315.73835,Unimproved
PAN,Panama,total,Drinking water,2020,2.2623,97613.17971,Unimproved
PAN,Panama,rural,Drinking water,2020,7.16236,97613.17773,Unimproved
PAN,Panama,urban,Drinking water,2020,0,0,Unimproved
PER,Peru,rural,Sanitation,2020,60.15794,4304829.99043,At least basic
PER,Peru,rural,Hygiene,2020,54.99118,3935102.87786,Basic service
PER,Peru,total,Sanitation,2020,25.76708,8495883.68808,Basic service
PER,Peru,urban,Sanitation,2020,20.15241,5202539.7917,Basic service
PER,Peru,total,Drinking water,2020,41.87524,13807039.30534,Basic service
PER,Peru,rural,Drinking water,2020,58.71189,4201352.54798,Basic service
PER,Peru,urban,Drinking water,2020,37.20831,9605686.4046,Basic service
PER,Peru,rural,Hygiene,2020,42.44076,3037010.00911,Limited service
PER,Peru,total,Sanitation,2020,8.857,2920317.10293,Limited service
PER,Peru,rural,Sanitation,2020,5.0931,364455.96964,Limited service
PER,Peru,urban,Sanitation,2020,9.90031,2555861.03447,Limited service
PER,Peru,total,Drinking water,2020,0.84956,280115.41788,Limited service
PER,Peru,rural,Drinking water,2020,1.59694,114275.37992,Limited service
PER,Peru,urban,Drinking water,2020,0.64239,165840.03224,Limited service
PER,Peru,rural,Hygiene,2020,2.56806,183767.11568,No handwashing facility
PER,Peru,total,Sanitation,2020,4.39777,1450026.32664,Open defecation
PER,Peru,rural,Sanitation,2020,13.14984,940986.56236,Open defecation
PER,Peru,urban,Sanitation,2020,1.9718,509039.75011,Open defecation
PER,Peru,total,Sanitation,2020,52.80962,17412307.09504,Safely managed service
PER,Peru,urban,Sanitation,2020,63.52975,16400820.1241,Safely managed service
PER,Peru,total,Drinking water,2020,51.26413,16902730.94958,Safely managed service
PER,Peru,rural,Drinking water,2020,22.08755,1580558.31103,Safely managed service
PER,Peru,urban,Drinking water,2020,59.35153,15322172.04136,Safely managed service
PER,Peru,total,Drinking water,2020,1.86061,613476.21088,Surface water
PER,Peru,rural,Drinking water,2020,7.99093,571821.11681,Surface water
PER,Peru,urban,Drinking water,2020,0.16135,41655.09572,Surface water
PER,Peru,total,Sanitation,2020,8.16853,2693313.78895,Unimproved
PER,Peru,rural,Sanitation,2020,21.59912,1545607.42884,Unimproved
PER,Peru,urban,Sanitation,2020,4.44573,1147707.30014,Unimproved
PER,Peru,total,Drinking water,2020,4.15047,1368486.11532,Unimproved
PER,Peru,rural,Drinking water,2020,9.61269,687872.64439,Unimproved
PER,Peru,urban,Drinking water,2020,2.63641,680614.42453,Unimproved
PHL,Philippines,total,Hygiene,2020,81.71248,89541420.65991,Basic service
PHL,Philippines,rural,Hygiene,2020,78.50947,45245702.05678,Basic service
PHL,Philippines,urban,Hygiene,2020,85.26573,44295718.5808,Basic service
PHL,Philippines,total,Sanitation,2020,21.61798,23689212.94276,Basic service
PHL,Philippines,rural,Sanitation,2020,16.35757,9427014.11986,Basic service
PHL,Philippines,urban,Sanitation,2020,27.4536,14262198.79286,Basic service
PHL,Philippines,total,Drinking water,2020,46.64427,51113295.93667,Basic service
PHL,Philippines,rural,Drinking water,2020,56.51699,32571243.04074,Basic service
PHL,Philippines,urban,Drinking water,2020,35.69198,18542052.93673,Basic service
PHL,Philippines,total,Hygiene,2020,11.62436,12738098.08995,Limited service
PHL,Philippines,rural,Hygiene,2020,12.66179,7297104.27859,Limited service
PHL,Philippines,urban,Hygiene,2020,10.47348,5440993.82255,Limited service
PHL,Philippines,total,Sanitation,2020,11.12126,12186802.80283,Limited service
PHL,Philippines,rural,Sanitation,2020,8.77064,5054596.44049,Limited service
PHL,Philippines,urban,Sanitation,2020,13.72893,7132206.35389,Limited service
PHL,Philippines,total,Drinking water,2020,2.85649,3130168.58749,Limited service
PHL,Philippines,rural,Drinking water,2020,3.95952,2281906.7832,Limited service
PHL,Philippines,urban,Drinking water,2020,1.63284,848261.80924,Limited service
PHL,Philippines,total,Hygiene,2020,6.66317,7301569.32575,No handwashing facility
PHL,Philippines,rural,Hygiene,2020,8.82874,5088081.88017,No handwashing facility
PHL,Philippines,urban,Hygiene,2020,4.26079,2213487.62107,No handwashing facility
PHL,Philippines,total,Sanitation,2020,3.78633,4149099.7453,Open defecation
PHL,Philippines,rural,Sanitation,2020,5.42915,3128869.29686,Open defecation
PHL,Philippines,urban,Sanitation,2020,1.96386,1020230.45543,Open defecation
PHL,Philippines,total,Sanitation,2020,60.63807,66447859.20419,Safely managed service
PHL,Philippines,rural,Sanitation,2020,65.84295,37945877.99217,Safely managed service
PHL,Philippines,urban,Sanitation,2020,54.86405,28501981.23547,Safely managed service
PHL,Philippines,total,Drinking water,2020,47.46477,52012408.02952,Safely managed service
PHL,Philippines,rural,Drinking water,2020,34.54494,19908557.70391,Safely managed service
PHL,Philippines,urban,Drinking water,2020,61.79736,32103850.27568,Safely managed service
PHL,Philippines,total,Drinking water,2020,0,0,Surface water
PHL,Philippines,rural,Drinking water,2020,0,0,Surface water
PHL,Philippines,urban,Drinking water,2020,0,0,Surface water
PHL,Philippines,total,Sanitation,2020,2.83636,3108113.31259,Unimproved
PHL,Philippines,rural,Sanitation,2020,3.59968,2074530.15062,Unimproved
PHL,Philippines,urban,Sanitation,2020,1.98957,1033583.16495,Unimproved
PHL,Philippines,total,Drinking water,2020,3.03448,3325215.43975,Unimproved
PHL,Philippines,rural,Drinking water,2020,4.97855,2869180.46927,Unimproved
PHL,Philippines,urban,Drinking water,2020,0.87783,456034.97886,Unimproved
POL,Poland,rural,Sanitation,2020,100,15122367,At least basic
POL,Poland,rural,Drinking water,2020,100,15122367,At least basic
POL,Poland,urban,Drinking water,2020,99.94435,22711590.23536,At least basic
POL,Poland,total,Sanitation,2020,9.45804,3579546.70539,Basic service
POL,Poland,urban,Sanitation,2020,6.23323,1416454.69892,Basic service
POL,Poland,total,Drinking water,2020,1.64136,621197.89272,Basic service
POL,Poland,total,Sanitation,2020,0,0,Limited service
POL,Poland,rural,Sanitation,2020,0,0,Limited service
POL,Poland,urban,Sanitation,2020,0,0,Limited service
POL,Poland,total,Drinking water,2020,0,0,Limited service
POL,Poland,rural,Drinking water,2020,0,0,Limited service
POL,Poland,urban,Drinking water,2020,0,0,Limited service
POL,Poland,total,Sanitation,2020,0,0,Open defecation
POL,Poland,rural,Sanitation,2020,0,0,Open defecation
POL,Poland,urban,Sanitation,2020,0,0,Open defecation
POL,Poland,total,Sanitation,2020,90.54196,34267058.26991,Safely managed service
POL,Poland,urban,Sanitation,2020,93.76677,21307781.29994,Safely managed service
POL,Poland,total,Drinking water,2020,98.32523,37212762.14464,Safely managed service
POL,Poland,total,Drinking water,2020,0,0,Surface water
POL,Poland,rural,Drinking water,2020,0,0,Surface water
POL,Poland,urban,Drinking water,2020,0,0,Surface water
POL,Poland,total,Sanitation,2020,0,0,Unimproved
POL,Poland,rural,Sanitation,2020,0,0,Unimproved
POL,Poland,urban,Sanitation,2020,0,0,Unimproved
POL,Poland,total,Drinking water,2020,0.03341,12643.96188,Unimproved
POL,Poland,rural,Drinking water,2020,0,0,Unimproved
POL,Poland,urban,Drinking water,2020,0.05565,12644.93771,Unimproved
PRI,Puerto Rico,total,Sanitation,2020,67.49084,1930804.92188,Basic service
PRI,Puerto Rico,total,Drinking water,2020,0.13667,3909.81468,Basic service
PRI,Puerto Rico,total,Sanitation,2020,0,0,Limited service
PRI,Puerto Rico,total,Drinking water,2020,0,0,Limited service
PRI,Puerto Rico,total,Sanitation,2020,0,0,Open defecation
PRI,Puerto Rico,total,Sanitation,2020,32.50916,930035.07812,Safely managed service
PRI,Puerto Rico,total,Drinking water,2020,99.86333,2856930.18524,Safely managed service
PRI,Puerto Rico,total,Drinking water,2020,0,0,Surface water
PRI,Puerto Rico,total,Sanitation,2020,0,0,Unimproved
PRI,Puerto Rico,total,Drinking water,2020,0,0,Unimproved
PRK,Democratic People's Republic of Korea,total,Sanitation,2020,84.66547,21825753.08229,At least basic
PRK,Democratic People's Republic of Korea,urban,Sanitation,2020,91.66697,14741040.50005,At least basic
PRK,Democratic People's Republic of Korea,rural,Sanitation,2020,71.82743,6965631.98197,Basic service
PRK,Democratic People's Republic of Korea,total,Drinking water,2020,27.46295,7079622.2529,Basic service
PRK,Democratic People's Republic of Korea,rural,Drinking water,2020,39.92131,3871461.57517,Basic service
PRK,Democratic People's Republic of Korea,urban,Drinking water,2020,19.94991,3208160.627,Basic service
PRK,Democratic People's Republic of Korea,total,Sanitation,2020,0.62757,161781.08983,Limited service
PRK,Democratic People's Republic of Korea,rural,Sanitation,2020,0,0,Limited service
PRK,Democratic People's Republic of Korea,urban,Sanitation,2020,1.00603,161781.09251,Limited service
PRK,Democratic People's Republic of Korea,total,Drinking water,2020,0.68313,176103.11807,Limited service
PRK,Democratic People's Republic of Korea,rural,Drinking water,2020,0.35644,34566.62125,Limited service
PRK,Democratic People's Republic of Korea,urban,Drinking water,2020,0.88014,141536.49825,Limited service
PRK,Democratic People's Republic of Korea,total,Hygiene,2020,0,0,No handwashing facility
PRK,Democratic People's Republic of Korea,rural,Hygiene,2020,0,0,No handwashing facility
PRK,Democratic People's Republic of Korea,urban,Hygiene,2020,0,0,No handwashing facility
PRK,Democratic People's Republic of Korea,total,Sanitation,2020,0,0,Open defecation
PRK,Democratic People's Republic of Korea,rural,Sanitation,2020,0,0,Open defecation
PRK,Democratic People's Republic of Korea,urban,Sanitation,2020,0,0,Open defecation
PRK,Democratic People's Republic of Korea,rural,Sanitation,2020,1.22791,119079.49761,Safely managed service
PRK,Democratic People's Republic of Korea,total,Drinking water,2020,66.3809,17112207.49225,Safely managed service
PRK,Democratic People's Republic of Korea,rural,Drinking water,2020,48.83232,4735627.10598,Safely managed service
PRK,Democratic People's Republic of Korea,urban,Drinking water,2020,76.96361,12376580.45754,Safely managed service
PRK,Democratic People's Republic of Korea,total,Drinking water,2020,0.26333,67884.12582,Surface water
PRK,Democratic People's Republic of Korea,rural,Drinking water,2020,0.7,67884.124,Surface water
PRK,Democratic People's Republic of Korea,urban,Drinking water,2020,0,0,Surface water
PRK,Democratic People's Republic of Korea,total,Sanitation,2020,14.70696,3791280.54144,Unimproved
PRK,Democratic People's Republic of Korea,rural,Sanitation,2020,26.94466,2613020.52041,Unimproved
PRK,Democratic People's Republic of Korea,urban,Sanitation,2020,7.32699,1178259.97117,Unimproved
PRK,Democratic People's Republic of Korea,total,Drinking water,2020,5.20969,1342997.01173,Unimproved
PRK,Democratic People's Republic of Korea,rural,Drinking water,2020,10.18993,988192.5737,Unimproved
PRK,Democratic People's Republic of Korea,urban,Drinking water,2020,2.20635,354804.41833,Unimproved
PRT,Portugal,rural,Sanitation,2020,99.79529,3428238.09215,At least basic
PRT,Portugal,total,Sanitation,2020,14.52279,1480846.0009,Basic service
PRT,Portugal,urban,Sanitation,2020,6.83334,462032.01687,Basic service
PRT,Portugal,total,Drinking water,2020,4.55829,464795.17277,Basic service
PRT,Portugal,rural,Drinking water,2020,7.20336,247454.76543,Basic service
PRT,Portugal,urban,Drinking water,2020,3.21441,217340.40743,Basic service
PRT,Portugal,total,Sanitation,2020,0.33637,34299.17195,Limited service
PRT,Portugal,rural,Sanitation,2020,0.20471,7032.28353,Limited service
PRT,Portugal,urban,Sanitation,2020,0.40327,27266.88845,Limited service
PRT,Portugal,total,Drinking water,2020,0,0,Limited service
PRT,Portugal,rural,Drinking water,2020,0,0,Limited service
PRT,Portugal,urban,Drinking water,2020,0,0,Limited service
PRT,Portugal,total,Sanitation,2020,0,0,Open defecation
PRT,Portugal,rural,Sanitation,2020,0,0,Open defecation
PRT,Portugal,urban,Sanitation,2020,0,0,Open defecation
PRT,Portugal,total,Sanitation,2020,85.08136,8675496.93983,Safely managed service
PRT,Portugal,urban,Sanitation,2020,92.67369,6266072.70764,Safely managed service
PRT,Portugal,total,Drinking water,2020,95.35371,9722938.07972,Safely managed service
PRT,Portugal,rural,Drinking water,2020,92.53542,3178841.98669,Safely managed service
PRT,Portugal,urban,Drinking water,2020,96.78559,6544096.0927,Safely managed service
PRT,Portugal,total,Drinking water,2020,0,0,Surface water
PRT,Portugal,rural,Drinking water,2020,0,0,Surface water
PRT,Portugal,urban,Drinking water,2020,0,0,Surface water
PRT,Portugal,total,Sanitation,2020,0.05948,6064.88702,Unimproved
PRT,Portugal,rural,Sanitation,2020,0,0,Unimproved
PRT,Portugal,urban,Sanitation,2020,0.0897,6064.88697,Unimproved
PRT,Portugal,total,Drinking water,2020,0.08801,8973.74802,Unimproved
PRT,Portugal,rural,Drinking water,2020,0.26122,8973.74799,Unimproved
PRT,Portugal,urban,Drinking water,2020,0,0,Unimproved
PRY,Paraguay,total,Hygiene,2020,80.15306,5716941.10962,Basic service
PRY,Paraguay,rural,Hygiene,2020,71.99361,1941890.04778,Basic service
PRY,Paraguay,urban,Hygiene,2020,85.11529,3775051.25887,Basic service
PRY,Paraguay,total,Sanitation,2020,32.59461,2324820.59055,Basic service
PRY,Paraguay,rural,Sanitation,2020,17.68931,477135.25437,Basic service
PRY,Paraguay,urban,Sanitation,2020,41.65938,1847685.41855,Basic service
PRY,Paraguay,total,Drinking water,2020,35.50925,2532707.77279,Basic service
PRY,Paraguay,rural,Drinking water,2020,48.38254,1305026.6393,Basic service
PRY,Paraguay,urban,Drinking water,2020,27.68027,1227681.21797,Basic service
PRY,Paraguay,total,Hygiene,2020,17.53716,1250842.8729,Limited service
PRY,Paraguay,rural,Hygiene,2020,25.39572,685000.97482,Limited service
PRY,Paraguay,urban,Hygiene,2020,12.75792,565841.93991,Limited service
PRY,Paraguay,total,Sanitation,2020,3.46613,247222.77436,Limited service
PRY,Paraguay,rural,Sanitation,2020,2.20647,59515.35125,Limited service
PRY,Paraguay,urban,Sanitation,2020,4.2322,187707.43181,Limited service
PRY,Paraguay,total,Drinking water,2020,0.40653,28995.89161,Limited service
PRY,Paraguay,rural,Drinking water,2020,0.88877,23972.93977,Limited service
PRY,Paraguay,urban,Drinking water,2020,0.11325,5022.95271,Limited service
PRY,Paraguay,total,Hygiene,2020,2.30978,164746.01512,No handwashing facility
PRY,Paraguay,rural,Hygiene,2020,2.61068,70417.97435,No handwashing facility
PRY,Paraguay,urban,Hygiene,2020,2.12679,94327.79648,No handwashing facility
PRY,Paraguay,total,Sanitation,2020,0.34329,24484.95076,Open defecation
PRY,Paraguay,rural,Sanitation,2020,0.90775,24484.95149,Open defecation
PRY,Paraguay,urban,Sanitation,2020,0,0,Open defecation
PRY,Paraguay,total,Sanitation,2020,60.12617,4288517.24434,Safely managed service
PRY,Paraguay,rural,Sanitation,2020,70.72425,1907651.63838,Safely managed service
PRY,Paraguay,urban,Sanitation,2020,53.68088,2380865.75101,Safely managed service
PRY,Paraguay,total,Drinking water,2020,64.08422,4570826.09195,Safely managed service
PRY,Paraguay,rural,Drinking water,2020,50.72869,1368309.42115,Safely managed service
PRY,Paraguay,urban,Drinking water,2020,72.20648,3202516.82949,Safely managed service
PRY,Paraguay,total,Drinking water,2020,0,0,Surface water
PRY,Paraguay,rural,Drinking water,2020,0,0,Surface water
PRY,Paraguay,urban,Drinking water,2020,0,0,Surface water
PRY,Paraguay,total,Sanitation,2020,3.4698,247484.43985,Unimproved
PRY,Paraguay,rural,Sanitation,2020,8.47221,228521.80445,Unimproved
PRY,Paraguay,urban,Sanitation,2020,0.42754,18962.39877,Unimproved
PRY,Paraguay,total,Drinking water,2020,0,0.24393,Unimproved
PRY,Paraguay,rural,Drinking water,2020,0,0,Unimproved
PRY,Paraguay,urban,Drinking water,2020,0,0,Unimproved
ROU,Romania,rural,Sanitation,2020,75.57369,6659563.59182,At least basic
ROU,Romania,urban,Sanitation,2020,96.78038,10090002.10181,At least basic
ROU,Romania,total,Sanitation,2020,3.9254,755155.2582,Basic service
ROU,Romania,total,Drinking water,2020,18.01117,3464931.39362,Basic service
ROU,Romania,rural,Drinking water,2020,33.34993,2938800.48432,Basic service
ROU,Romania,urban,Drinking water,2020,5.0465,526130.94862,Basic service
ROU,Romania,total,Sanitation,2020,0.25858,49744.29159,Limited service
ROU,Romania,rural,Sanitation,2020,0.44613,39312.65371,Limited service
ROU,Romania,urban,Sanitation,2020,0.10006,10431.63843,Limited service
ROU,Romania,total,Drinking water,2020,0,0,Limited service
ROU,Romania,rural,Drinking water,2020,0,0,Limited service
ROU,Romania,urban,Drinking water,2020,0,0,Limited service
ROU,Romania,total,Sanitation,2020,0,0,Open defecation
ROU,Romania,rural,Sanitation,2020,0,0,Open defecation
ROU,Romania,urban,Sanitation,2020,0,0,Open defecation
ROU,Romania,total,Sanitation,2020,83.14105,15994410.5469,Safely managed service
ROU,Romania,total,Drinking water,2020,81.98883,15772750.60638,Safely managed service
ROU,Romania,rural,Drinking water,2020,66.65007,5873212.51568,Safely managed service
ROU,Romania,urban,Drinking water,2020,94.9535,9899538.05179,Safely managed service
ROU,Romania,total,Drinking water,2020,0,0,Surface water
ROU,Romania,rural,Drinking water,2020,0,0,Surface water
ROU,Romania,urban,Drinking water,2020,0,0,Surface water
ROU,Romania,total,Sanitation,2020,12.67498,2438371.9035,Unimproved
ROU,Romania,rural,Sanitation,2020,23.98018,2113136.80725,Unimproved
ROU,Romania,urban,Sanitation,2020,3.11956,325235.12517,Unimproved
ROU,Romania,total,Drinking water,2020,0,0,Unimproved
ROU,Romania,rural,Drinking water,2020,0,0,Unimproved
ROU,Romania,urban,Drinking water,2020,0,0,Unimproved
RUS,Russian Federation,rural,Drinking water,2020,91.54411,33727239.60929,At least basic
RUS,Russian Federation,urban,Drinking water,2020,98.8326,107818297.31071,At least basic
RUS,Russian Federation,total,Sanitation,2020,28.57331,41698302.76379,Basic service
RUS,Russian Federation,rural,Sanitation,2020,20.12336,7413970.43668,Basic service
RUS,Russian Federation,urban,Sanitation,2020,31.42704,34284332.36441,Basic service
RUS,Russian Federation,total,Drinking water,2020,20.88834,30483286.46271,Basic service
RUS,Russian Federation,total,Sanitation,2020,0,0,Limited service
RUS,Russian Federation,rural,Sanitation,2020,0,0,Limited service
RUS,Russian Federation,urban,Sanitation,2020,0,0,Limited service
RUS,Russian Federation,total,Drinking water,2020,0.622,907706.97935,Limited service
RUS,Russian Federation,rural,Drinking water,2020,1.58316,583278.79042,Limited service
RUS,Russian Federation,urban,Drinking water,2020,0.29739,324428.18916,Limited service
RUS,Russian Federation,total,Sanitation,2020,0,0,Open defecation
RUS,Russian Federation,rural,Sanitation,2020,0,0,Open defecation
RUS,Russian Federation,urban,Sanitation,2020,0,0,Open defecation
RUS,Russian Federation,total,Sanitation,2020,60.81737,88753487.69589,Safely managed service
RUS,Russian Federation,rural,Sanitation,2020,52.17183,19221463.80597,Safely managed service
RUS,Russian Federation,urban,Sanitation,2020,63.73714,69532023.93851,Safely managed service
RUS,Russian Federation,total,Drinking water,2020,76.10421,111062253.17897,Safely managed service
RUS,Russian Federation,urban,Drinking water,2020,0.2,218183.68,Surface water
RUS,Russian Federation,total,Sanitation,2020,10.60932,15482657.54032,Unimproved
RUS,Russian Federation,rural,Sanitation,2020,27.70482,10207177.76103,Unimproved
RUS,Russian Federation,urban,Sanitation,2020,4.83582,5275483.69489,Unimproved
RUS,Russian Federation,total,Drinking water,2020,2.38546,3481201.38918,Unimproved
RUS,Russian Federation,rural,Drinking water,2020,6.87273,2532094.91705,Unimproved
RUS,Russian Federation,urban,Drinking water,2020,0.67001,730926.69973,Unimproved
SGP,Singapore,total,Sanitation,2020,0,0,Basic service
SGP,Singapore,urban,Sanitation,2020,0,0,Basic service
SGP,Singapore,total,Drinking water,2020,0,0,Basic service
SGP,Singapore,urban,Drinking water,2020,0,0,Basic service
SGP,Singapore,total,Sanitation,2020,0,0,Limited service
SGP,Singapore,urban,Sanitation,2020,0,0,Limited service
SGP,Singapore,total,Drinking water,2020,0,0,Limited service
SGP,Singapore,urban,Drinking water,2020,0,0,Limited service
SGP,Singapore,total,Sanitation,2020,0,0,Open defecation
SGP,Singapore,urban,Sanitation,2020,0,0,Open defecation
SGP,Singapore,total,Sanitation,2020,100,5850343,Safely managed service
SGP,Singapore,urban,Sanitation,2020,100,5850343,Safely managed service
SGP,Singapore,total,Drinking water,2020,100,5850343,Safely managed service
SGP,Singapore,urban,Drinking water,2020,100,5850343,Safely managed service
SGP,Singapore,total,Drinking water,2020,0,0,Surface water
SGP,Singapore,urban,Drinking water,2020,0,0,Surface water
SGP,Singapore,total,Sanitation,2020,0,0,Unimproved
SGP,Singapore,urban,Sanitation,2020,0,0,Unimproved
SGP,Singapore,total,Drinking water,2020,0,0,Unimproved
SGP,Singapore,urban,Drinking water,2020,0,0,Unimproved
SLV,El Salvador,total,Sanitation,2020,82.44975,5347856.69126,At least basic
SLV,El Salvador,rural,Sanitation,2020,70.12963,1207965.64277,At least basic
SLV,El Salvador,total,Drinking water,2020,97.94658,6353011.98527,At least basic
SLV,El Salvador,rural,Drinking water,2020,93.45439,1609728.90346,At least basic
SLV,El Salvador,urban,Sanitation,2020,69.84712,3327325.18888,Basic service
SLV,El Salvador,urban,Drinking water,2020,22.12224,1053842.65943,Basic service
SLV,El Salvador,total,Sanitation,2020,16.78453,1088678.61345,Limited service
SLV,El Salvador,rural,Sanitation,2020,26.98699,464844.34663,Limited service
SLV,El Salvador,urban,Sanitation,2020,13.09551,623834.30024,Limited service
SLV,El Salvador,total,Drinking water,2020,0.20726,13443.50983,Limited service
SLV,El Salvador,rural,Drinking water,2020,0.78048,13443.51063,Limited service
SLV,El Salvador,urban,Drinking water,2020,0,0,Limited service
SLV,El Salvador,total,Sanitation,2020,0.29738,19288.98398,Open defecation
SLV,El Salvador,rural,Sanitation,2020,1.11984,19288.98514,Open defecation
SLV,El Salvador,urban,Sanitation,2020,0,0,Open defecation
SLV,El Salvador,urban,Sanitation,2020,17.05736,812566.01088,Safely managed service
SLV,El Salvador,urban,Drinking water,2020,77.44863,3689440.26581,Safely managed service
SLV,El Salvador,total,Drinking water,2020,1.53099,99302.91784,Surface water
SLV,El Salvador,rural,Drinking water,2020,5.76513,99302.92384,Surface water
SLV,El Salvador,urban,Drinking water,2020,0,0,Surface water
SLV,El Salvador,total,Sanitation,2020,0.46833,30376.72895,Unimproved
SLV,El Salvador,rural,Sanitation,2020,1.76354,30376.48664,Unimproved
SLV,El Salvador,urban,Sanitation,2020,0,0,Unimproved
SLV,El Salvador,total,Drinking water,2020,0.31517,20442.81895,Unimproved
SLV,El Salvador,rural,Drinking water,2020,0,0,Unimproved
SLV,El Salvador,urban,Drinking water,2020,0.42913,20442.57495,Unimproved
SMR,San Marino,total,Sanitation,2020,29.6285,10055.32033,Basic service
SMR,San Marino,total,Drinking water,2020,0,0,Basic service
SMR,San Marino,total,Sanitation,2020,0,0,Limited service
SMR,San Marino,total,Drinking water,2020,0,0,Limited service
SMR,San Marino,total,Sanitation,2020,0,0,Open defecation
SMR,San Marino,total,Sanitation,2020,70.3715,23882.67967,Safely managed service
SMR,San Marino,total,Drinking water,2020,100,33938,Safely managed service
SMR,San Marino,total,Drinking water,2020,0,0,Surface water
SMR,San Marino,total,Sanitation,2020,0,0,Unimproved
SMR,San Marino,total,Drinking water,2020,0,0,Unimproved
SPM,Saint Pierre and Miquelon,total,Sanitation,2020,99.96215,5792.80663,At least basic
SPM,Saint Pierre and Miquelon,total,Drinking water,2020,8.2717,479.34502,Basic service
SPM,Saint Pierre and Miquelon,total,Sanitation,2020,0,0,Limited service
SPM,Saint Pierre and Miquelon,total,Drinking water,2020,0,0,Limited service
SPM,Saint Pierre and Miquelon,total,Sanitation,2020,0,0,Open defecation
SPM,Saint Pierre and Miquelon,total,Drinking water,2020,83.1283,4817.28499,Safely managed service
SPM,Saint Pierre and Miquelon,total,Drinking water,2020,0,0,Surface water
SPM,Saint Pierre and Miquelon,total,Sanitation,2020,0.03785,2.19342,Unimproved
SPM,Saint Pierre and Miquelon,total,Drinking water,2020,8.6,498.37,Unimproved
SRB,Serbia,total,Sanitation,2020,79.54482,6950125.31874,Basic service
SRB,Serbia,rural,Sanitation,2020,75.75596,2882873.67376,Basic service
SRB,Serbia,urban,Sanitation,2020,82.46832,4067251.27966,Basic service
SRB,Serbia,total,Drinking water,2020,20.25711,1769938.89753,Basic service
SRB,Serbia,rural,Drinking water,2020,29.20342,1111328.54198,Basic service
SRB,Serbia,urban,Drinking water,2020,13.3541,658610.29395,Basic service
SRB,Serbia,total,Sanitation,2020,0,0,Limited service
SRB,Serbia,rural,Sanitation,2020,0,0,Limited service
SRB,Serbia,urban,Sanitation,2020,0,0,Limited service
SRB,Serbia,total,Drinking water,2020,4.2442,370831.39454,Limited service
SRB,Serbia,rural,Drinking water,2020,3.54586,134936.9443,Limited service
SRB,Serbia,urban,Drinking water,2020,4.78304,235894.42923,Limited service
SRB,Serbia,total,Sanitation,2020,0.03169,2768.96569,Open defecation
SRB,Serbia,rural,Sanitation,2020,0.07276,2768.96566,Open defecation
SRB,Serbia,urban,Sanitation,2020,0,0,Open defecation
SRB,Serbia,total,Sanitation,2020,18.35384,1603643.24203,Safely managed service
SRB,Serbia,rural,Sanitation,2020,19.8945,757079.96969,Safely managed service
SRB,Serbia,urban,Sanitation,2020,17.16507,846563.19555,Safely managed service
SRB,Serbia,total,Drinking water,2020,75.03842,6556384.09262,Safely managed service
SRB,Serbia,rural,Drinking water,2020,66.64156,2536027.33998,Safely managed service
SRB,Serbia,urban,Drinking water,2020,81.51747,4020356.39223,Safely managed service
SRB,Serbia,total,Drinking water,2020,0.01655,1446.11564,Surface water
